N,k,function_name,function_ref,greatest_product_palindrome,runtime_time,timeit_object
100,632,largest_product_palindrome_N_A3,A3,99,0.0001097968,"100 µs ± 7.36 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,632,largest_product_palindrome_N_A3,A3,99,9.18020299999625e-05,"100 µs ± 7.36 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,632,largest_product_palindrome_N_A4,A4,99,1.92918089999876e-05,"19.3 µs ± 1.39 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,632,largest_product_palindrome_N_A4,A4,99,2.0969277999975e-05,"19.3 µs ± 1.39 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,632,largest_product_palindrome_N_A4,A4,99,1.75691879999067e-05,"19.3 µs ± 1.39 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,632,largest_product_palindrome_N_A5,A5,99,7.92723799997475e-06,"8.01 µs ± 111 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,632,largest_product_palindrome_N_A5,A5,99,8.16451500009862e-06,"8.01 µs ± 111 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,632,largest_product_palindrome_N_A5,A5,99,7.93058499999461e-06,"8.01 µs ± 111 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,632,largest_product_palindrome_N_A5b,A5b,99,9.13509799996973e-06,"8.57 µs ± 471 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,632,largest_product_palindrome_N_A5b,A5b,99,8.59408599993913e-06,"8.57 µs ± 471 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,632,largest_product_palindrome_N_A5b,A5b,99,7.98216700000921e-06,"8.57 µs ± 471 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,632,largest_product_palindrome_N_B1,B1,99,2.84839500003727e-06,"2.77 µs ± 140 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,632,largest_product_palindrome_N_B1,B1,99,2.57343199991737e-06,"2.77 µs ± 140 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,632,largest_product_palindrome_N_B1,B1,99,2.88873699988471e-06,"2.77 µs ± 140 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,632,largest_product_palindrome_N_B2,B2,99,3.45566499992856e-06,"3.49 µs ± 28.9 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,632,largest_product_palindrome_N_B2,B2,99,3.52490399993258e-06,"3.49 µs ± 28.9 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,632,largest_product_palindrome_N_B2,B2,99,3.50333399997908e-06,"3.49 µs ± 28.9 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,709,largest_product_palindrome_N_A1,A1,9999,0.172750209999503,"175 ms ± 2.97 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000,709,largest_product_palindrome_N_A1,A1,9999,0.172861710000143,"175 ms ± 2.97 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000,709,largest_product_palindrome_N_A1,A1,9999,0.17911133000016,"175 ms ± 2.97 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000,709,largest_product_palindrome_N_A2,A2,9999,0.023361380001006,"23.4 ms ± 262 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000,709,largest_product_palindrome_N_A2,A2,9999,0.023107029999665,"23.4 ms ± 262 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000,709,largest_product_palindrome_N_A2,A2,9999,0.023744930000976,"23.4 ms ± 262 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000,709,largest_product_palindrome_N_A3,A3,9999,0.008618014999956,"8.6 ms ± 27.6 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,709,largest_product_palindrome_N_A3,A3,9999,0.008619252000062,"8.6 ms ± 27.6 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,709,largest_product_palindrome_N_A3,A3,9999,0.008560061000026,"8.6 ms ± 27.6 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,709,largest_product_palindrome_N_A4,A4,9999,0.002812874999945,"2.77 ms ± 34.2 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,709,largest_product_palindrome_N_A4,A4,9999,0.002764757999976,"2.77 ms ± 34.2 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,709,largest_product_palindrome_N_A4,A4,9999,0.002729351999878,"2.77 ms ± 34.2 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,709,largest_product_palindrome_N_A5,A5,9999,0.000594513799995,"589 µs ± 16.2 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,709,largest_product_palindrome_N_A5,A5,9999,0.000567547399987,"589 µs ± 16.2 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,709,largest_product_palindrome_N_A5,A5,9999,0.000606184999997,"589 µs ± 16.2 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,709,largest_product_palindrome_N_A5b,A5b,9999,5.97263399991789e-05,"56.6 µs ± 2.19 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,709,largest_product_palindrome_N_A5b,A5b,9999,5.50996000005398e-05,"56.6 µs ± 2.19 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,709,largest_product_palindrome_N_A5b,A5b,9999,5.50820499993279e-05,"56.6 µs ± 2.19 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,709,largest_product_palindrome_N_B1,B1,9999,5.06994700001087e-06,"5.03 µs ± 29.2 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,709,largest_product_palindrome_N_B1,B1,9999,5.00582100008614e-06,"5.03 µs ± 29.2 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,709,largest_product_palindrome_N_B1,B1,9999,5.01045099998009e-06,"5.03 µs ± 29.2 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,709,largest_product_palindrome_N_B2,B2,9999,5.32552000004216e-06,"5.18 µs ± 108 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,709,largest_product_palindrome_N_B2,B2,9999,5.07016700008535e-06,"5.18 µs ± 108 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,709,largest_product_palindrome_N_B2,B2,9999,5.13538200000767e-06,"5.18 µs ± 108 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,181,largest_product_palindrome_N_A1,A1,99,0.017099865000055,"17.1 ms ± 83.5 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
100,181,largest_product_palindrome_N_A1,A1,99,0.017148441000027,"17.1 ms ± 83.5 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
100,181,largest_product_palindrome_N_A1,A1,99,0.016952114000014,"17.1 ms ± 83.5 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
100,181,largest_product_palindrome_N_A2,A2,99,0.000912630699997,"909 µs ± 82.9 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
100,181,largest_product_palindrome_N_A2,A2,99,0.001009261800005,"909 µs ± 82.9 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
100,181,largest_product_palindrome_N_A2,A2,99,0.000806203899992,"909 µs ± 82.9 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
100,181,largest_product_palindrome_N_A3,A3,99,0.000170081749999,"189 µs ± 24.3 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,181,largest_product_palindrome_N_A3,A3,99,0.000173801310001,"189 µs ± 24.3 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,181,largest_product_palindrome_N_A3,A3,99,0.000223321569999,"189 µs ± 24.3 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,181,largest_product_palindrome_N_A4,A4,99,3.85464099992532e-05,"36.9 µs ± 1.2 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,181,largest_product_palindrome_N_A4,A4,99,3.64100999999209e-05,"36.9 µs ± 1.2 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,181,largest_product_palindrome_N_A4,A4,99,3.57154500001343e-05,"36.9 µs ± 1.2 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,181,largest_product_palindrome_N_A5,A5,99,1.49187749999692e-05,"14.6 µs ± 233 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,181,largest_product_palindrome_N_A5,A5,99,1.4499322000047e-05,"14.6 µs ± 233 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,181,largest_product_palindrome_N_A5,A5,99,1.43735300000117e-05,"14.6 µs ± 233 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,181,largest_product_palindrome_N_A5b,A5b,99,9.84766099994886e-06,"9.15 µs ± 628 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,181,largest_product_palindrome_N_A5b,A5b,99,8.32519500007038e-06,"9.15 µs ± 628 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,181,largest_product_palindrome_N_A5b,A5b,99,9.27048000012292e-06,"9.15 µs ± 628 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,181,largest_product_palindrome_N_B1,B1,99,3.87581600007252e-06,"3 µs ± 617 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,181,largest_product_palindrome_N_B1,B1,99,2.56447299994761e-06,"3 µs ± 617 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,181,largest_product_palindrome_N_B1,B1,99,2.56820399998105e-06,"3 µs ± 617 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,181,largest_product_palindrome_N_B2,B2,99,3.55785599997034e-06,"3.84 µs ± 201 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,181,largest_product_palindrome_N_B2,B2,99,4.01346999991802e-06,"3.84 µs ± 201 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,181,largest_product_palindrome_N_B2,B2,99,3.94968199994764e-06,"3.84 µs ± 201 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,20,largest_product_palindrome_N_A1,A1,99,0.000336370150001,"223 µs ± 80.6 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,20,largest_product_palindrome_N_A1,A1,99,0.000159153010001,"223 µs ± 80.6 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,20,largest_product_palindrome_N_A1,A1,99,0.000172317880001,"223 µs ± 80.6 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,20,largest_product_palindrome_N_A2,A2,99,5.90476600002148e-05,"63.2 µs ± 2.97 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,20,largest_product_palindrome_N_A2,A2,99,6.50222800002666e-05,"63.2 µs ± 2.97 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,20,largest_product_palindrome_N_A2,A2,99,6.56123000007938e-05,"63.2 µs ± 2.97 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,20,largest_product_palindrome_N_A3,A3,99,4.85706899999059e-05,"70.6 µs ± 30.4 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,20,largest_product_palindrome_N_A3,A3,99,4.95913299993845e-05,"70.6 µs ± 30.4 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,20,largest_product_palindrome_N_A3,A3,99,0.00011356329,"70.6 µs ± 30.4 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,20,largest_product_palindrome_N_A4,A4,99,2.933178999956e-05,"33.6 µs ± 3.51 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,20,largest_product_palindrome_N_A4,A4,99,3.35862799998722e-05,"33.6 µs ± 3.51 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,20,largest_product_palindrome_N_A4,A4,99,3.79349800001364e-05,"33.6 µs ± 3.51 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,20,largest_product_palindrome_N_A5,A5,99,3.7424469999678e-05,"36.4 µs ± 1.2 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,20,largest_product_palindrome_N_A5,A5,99,3.70725899992976e-05,"36.4 µs ± 1.2 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,20,largest_product_palindrome_N_A5,A5,99,3.47204799996689e-05,"36.4 µs ± 1.2 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,20,largest_product_palindrome_N_A5b,A5b,99,7.81797600007849e-06,"9.81 µs ± 1.49 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,20,largest_product_palindrome_N_A5b,A5b,99,1.02121760000591e-05,"9.81 µs ± 1.49 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,20,largest_product_palindrome_N_A5b,A5b,99,1.13903589999245e-05,"9.81 µs ± 1.49 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,20,largest_product_palindrome_N_B1,B1,99,4.98494800005574e-06,"4.97 µs ± 281 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,20,largest_product_palindrome_N_B1,B1,99,5.3067409999494e-06,"4.97 µs ± 281 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,20,largest_product_palindrome_N_B1,B1,99,4.61971800003084e-06,"4.97 µs ± 281 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,20,largest_product_palindrome_N_B2,B2,99,7.01297999999952e-06,"6.54 µs ± 446 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,20,largest_product_palindrome_N_B2,B2,99,5.94038399998681e-06,"6.54 µs ± 446 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,20,largest_product_palindrome_N_B2,B2,99,6.65974400006235e-06,"6.54 µs ± 446 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000000,505,largest_product_palindrome_N_A1,A1,222222,0.154127200000221,"151 ms ± 12.7 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,505,largest_product_palindrome_N_A1,A1,222222,0.165275819999806,"151 ms ± 12.7 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,505,largest_product_palindrome_N_A1,A1,222222,0.134574990000692,"151 ms ± 12.7 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,505,largest_product_palindrome_N_A2,A2,222222,0.045251030000509,"45.2 ms ± 267 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,505,largest_product_palindrome_N_A2,A2,222222,0.045450219999475,"45.2 ms ± 267 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,505,largest_product_palindrome_N_A2,A2,222222,0.044811240000126,"45.2 ms ± 267 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,505,largest_product_palindrome_N_A3,A3,222222,0.049800140000298,"46.5 ms ± 2.36 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,505,largest_product_palindrome_N_A3,A3,222222,0.044907919999969,"46.5 ms ± 2.36 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,505,largest_product_palindrome_N_A3,A3,222222,0.044670299999416,"46.5 ms ± 2.36 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,505,largest_product_palindrome_N_A4,A4,222222,0.023418539999693,"24 ms ± 544 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,505,largest_product_palindrome_N_A4,A4,222222,0.024739590000536,"24 ms ± 544 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,505,largest_product_palindrome_N_A4,A4,222222,0.023931780000567,"24 ms ± 544 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,505,largest_product_palindrome_N_A5,A5,222222,0.008696214999945,"9.25 ms ± 564 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000000,505,largest_product_palindrome_N_A5,A5,222222,0.009028546000045,"9.25 ms ± 564 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000000,505,largest_product_palindrome_N_A5,A5,222222,0.010024351000029,"9.25 ms ± 564 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000000,505,largest_product_palindrome_N_A5b,A5b,222222,0.000884073099995,"818 µs ± 57.5 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,505,largest_product_palindrome_N_A5b,A5b,222222,0.000826418800003,"818 µs ± 57.5 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,505,largest_product_palindrome_N_A5b,A5b,222222,0.00074394700001,"818 µs ± 57.5 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,505,largest_product_palindrome_N_B1,B1,222222,0.253727899995283,"259 ms ± 6.44 ms per loop (mean ± std. dev. of 3 runs, 1 loop each)"
10000000,505,largest_product_palindrome_N_B1,B1,222222,0.256200900010299,"259 ms ± 6.44 ms per loop (mean ± std. dev. of 3 runs, 1 loop each)"
10000000,505,largest_product_palindrome_N_B1,B1,222222,0.268462899999577,"259 ms ± 6.44 ms per loop (mean ± std. dev. of 3 runs, 1 loop each)"
10000000,505,largest_product_palindrome_N_B2,B2,222222,0.00019262404,"194 µs ± 1.74 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,505,largest_product_palindrome_N_B2,B2,222222,0.00019264612,"194 µs ± 1.74 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,505,largest_product_palindrome_N_B2,B2,222222,0.000196317120001,"194 µs ± 1.74 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,270,largest_product_palindrome_N_A1,A1,99,0.038698619999923,"45.1 ms ± 13.8 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
100,270,largest_product_palindrome_N_A1,A1,99,0.064222910000535,"45.1 ms ± 13.8 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
100,270,largest_product_palindrome_N_A1,A1,99,0.032386020000558,"45.1 ms ± 13.8 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
100,270,largest_product_palindrome_N_A2,A2,99,0.001032655099989,"1.07 ms ± 34.4 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
100,270,largest_product_palindrome_N_A2,A2,99,0.001065169500012,"1.07 ms ± 34.4 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
100,270,largest_product_palindrome_N_A2,A2,99,0.001116288899997,"1.07 ms ± 34.4 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
100,270,largest_product_palindrome_N_A3,A3,99,9.25695199999609e-05,"97.3 µs ± 4.4 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,270,largest_product_palindrome_N_A3,A3,99,0.000103159370001,"97.3 µs ± 4.4 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,270,largest_product_palindrome_N_A3,A3,99,9.61257200004184e-05,"97.3 µs ± 4.4 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,270,largest_product_palindrome_N_A4,A4,99,1.80460850000964e-05,"18.6 µs ± 392 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,270,largest_product_palindrome_N_A4,A4,99,1.88580940000247e-05,"18.6 µs ± 392 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,270,largest_product_palindrome_N_A4,A4,99,1.88943120000476e-05,"18.6 µs ± 392 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,270,largest_product_palindrome_N_A5,A5,99,8.06109499986633e-06,"8.06 µs ± 69.6 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,270,largest_product_palindrome_N_A5,A5,99,8.13898499996867e-06,"8.06 µs ± 69.6 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,270,largest_product_palindrome_N_A5,A5,99,7.96861399998306e-06,"8.06 µs ± 69.6 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,270,largest_product_palindrome_N_A5b,A5b,99,8.67788099989411e-06,"8.7 µs ± 539 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,270,largest_product_palindrome_N_A5b,A5b,99,8.04587999999058e-06,"8.7 µs ± 539 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
